623,3,1676,3,65533,3,65533,3,65533,3,72,3,65533,3,692,3
621,3,1676,3,836,3,65533,3,65533,3,71,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,288,3,93,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,285,3,140,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,285,3,142,3,65533,3,692,3
623,3,1675,3,65533,3,65533,3,293,3,125,3,65533,3,692,3
624,3,1676,3,65533,3,65533,3,292,3,166,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,295,3,213,3,65533,3,695,3
621,3,1676,3,65533,3,65533,3,65533,3,213,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,286,3,227,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,291,3,256,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,315,3,293,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,466,3,306,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,573,3,400,3,65533,3,695,3
626,3,1676,3,65533,3,65533,3,65533,3,458,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,571,3,536,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,65533,3,602,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,65533,3,662,3,65533,3,694,3
628,3,1675,3,65533,3,65533,3,1167,3,694,3,65533,3,694,3
623,3,1676,3,65533,3,65533,3,1167,3,797,3,65533,3,694,3
621,3,1675,3,65533,3,65533,3,1164,3,839,3,65533,3,695,3
621,3,1673,3,65533,3,65533,3,1164,3,817,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,1164,3,709,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,1164,3,681,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,1160,3,669,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,1160,3,662,3,65533,3,692,3
623,3,1674,3,65533,3,65533,3,1160,3,619,3,590,3,692,3
623,3,1676,3,65533,3,65533,3,1155,3,2798,3,542,3,692,3
631,3,1673,3,65533,3,65533,3,1153,3,2796,3,566,3,692,3
624,3,1676,3,65533,3,65533,3,1152,3,2796,3,488,3,692,3
624,3,1674,3,65533,3,65533,3,1158,3,2798,3,516,3,691,3
626,3,1676,3,65533,3,65533,3,1155,3,2798,3,534,3,691,3
626,3,1673,3,65533,3,65533,3,1155,3,2798,3,556,3,691,3
624,3,1675,3,65533,3,65533,3,1155,3,2585,3,637,3,692,3
624,3,1676,3,65533,3,65533,3,1158,3,2796,3,576,3,691,3
624,3,1676,3,65533,3,65533,3,1160,3,2583,3,579,3,692,3
626,3,1676,3,65533,3,65533,3,1160,3,2577,3,642,3,691,3
626,3,1676,3,65533,3,65533,3,1161,3,2574,3,627,3,691,3
624,3,1676,3,65533,3,65533,3,1137,3,2574,3,698,3,691,3
626,3,1676,3,65533,3,65533,3,1132,3,2569,3,449,3,692,3
626,3,1676,3,65533,3,65533,3,1165,3,2568,3,391,3,692,3
626,3,1676,3,65533,3,65533,3,65533,3,2569,3,65533,3,692,3
624,3,1676,3,65533,3,65533,3,65533,3,2572,3,233,3,692,3
626,3,1676,3,65533,3,65533,3,65533,3,2572,3,159,3,240,3
626,3,1676,3,65533,3,65533,3,65533,3,2573,3,65533,3,134,3
626,3,1676,3,65533,3,65533,3,65533,3,2567,3,65533,3,158,3
626,3,1676,3,65533,3,65533,3,65533,3,2570,3,65533,3,94,3
626,3,1676,3,65533,3,65533,3,65533,3,2571,3,65533,3,93,3
218,3,1676,3,65533,3,65533,3,65533,3,2571,3,65533,3,691,3
266,3,1676,3,65533,3,65533,3,65533,3,2573,3,65533,3,691,3
82,3,1677,3,65533,3,65533,3,65533,3,2570,3,65533,3,694,3
95,3,1676,3,65533,3,65533,3,65533,3,2568,3,65533,3,694,3
675,3,1676,3,65533,3,65533,3,65533,3,2568,3,65533,3,692,3
673,3,1676,3,65533,3,65533,3,65533,3,2566,3,65533,3,694,3
675,3,1676,3,65533,3,65533,3,65533,3,2564,3,65533,3,694,3
678,3,210,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,223,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
628,3,128,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,109,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,118,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
621,3,112,3,65533,3,65533,3,65533,3,2562,3,65533,3,694,3
623,3,119,3,65533,3,65533,3,65533,3,2572,3,65533,3,692,3
623,3,156,3,65533,3,65533,3,65533,3,2567,3,65533,3,695,3
623,3,246,3,65533,3,65533,3,65533,3,2569,3,65533,3,692,3
621,3,250,3,65533,3,65533,3,65533,3,2572,3,65533,3,125,3
678,3,269,3,65533,3,65533,3,65533,3,2579,3,65533,3,65533,3
678,3,246,3,65533,3,65533,3,65533,3,2799,3,65533,3,25,3
678,3,242,3,65533,3,65533,3,65533,3,2743,3,65533,3,88,3
675,3,244,3,230,3,65533,3,65533,3,2579,3,65533,3,129,3
678,3,241,3,228,3,65533,3,65533,3,2572,3,65533,3,83,3
678,3,242,3,225,3,65533,3,65533,3,2571,3,65533,3,105,3
678,3,253,3,234,3,65533,3,65533,3,2567,3,65533,3,129,3
678,3,1676,3,234,3,65533,3,65533,3,2569,3,65533,3,187,3
678,3,244,3,234,3,65533,3,65533,3,2569,3,65533,3,235,3
678,3,241,3,228,3,65533,3,65533,3,2567,3,65533,3,312,3
678,3,252,3,228,3,65533,3,65533,3,2567,3,65533,3,394,3
678,3,1675,3,234,3,65533,3,65533,3,2569,3,65533,3,408,3
675,3,1673,3,234,3,65533,3,65533,3,2572,3,65533,3,410,3
676,3,231,3,65533,3,65533,3,65533,3,2577,3,65533,3,406,3
675,3,234,3,65533,3,65533,3,65533,3,2577,3,65533,3,692,3
678,3,267,3,833,3,65533,3,65533,3,2580,3,65533,3,692,3
626,3,240,3,65533,3,65533,3,65533,3,2579,3,65533,3,692,3
612,3,167,3,65533,3,65533,3,65533,3,2579,3,65533,3,692,3
614,3,194,3,65533,3,65533,3,65533,3,2577,3,65533,3,691,3
614,3,194,3,235,3,65533,3,65533,3,2574,3,65533,3,692,3
614,3,190,3,234,3,65533,3,65533,3,2580,3,65533,3,692,3
614,3,189,3,65533,3,65533,3,65533,3,2585,3,65533,3,692,3
612,3,185,3,65533,3,65533,3,65533,3,2577,3,65533,3,692,3
613,3,190,3,65533,3,65533,3,65533,3,2801,3,65533,3,694,3
""
